index,Category: All categories,Province
2021-01-10,3.1648844208234617,New Brunswick
2021-01-17,3.692365157627372,New Brunswick
2021-01-24,3.4286247892254167,New Brunswick
2021-01-31,2.901144052421506,New Brunswick
2021-02-07,2.109922947215641,New Brunswick
2021-02-14,3.1648844208234617,New Brunswick
2021-02-21,3.4286247892254167,New Brunswick
2021-02-28,2.109922947215641,New Brunswick
2021-03-07,1.5824422104117308,New Brunswick
2021-03-14,1.5824422104117308,New Brunswick
2021-03-21,1.0549614736078206,New Brunswick
2021-03-28,2.109922947215641,New Brunswick
2021-04-04,2.637403684019551,New Brunswick
2021-04-11,2.109922947215641,New Brunswick
2021-04-18,2.637403684019551,New Brunswick
2021-04-25,2.637403684019551,New Brunswick
2021-05-02,2.637403684019551,New Brunswick
2021-05-09,2.109922947215641,New Brunswick
2021-05-16,1.5824422104117308,New Brunswick
2021-05-23,2.373663315617596,New Brunswick
2021-05-30,4.483586262833238,New Brunswick
2021-06-06,2.109922947215641,New Brunswick
2021-06-13,1.5824422104117308,New Brunswick
2021-06-20,1.5824422104117308,New Brunswick
2021-06-27,0.0026374036840195,New Brunswick
2021-07-04,1.3187018420097756,New Brunswick
2021-07-11,1.3187018420097756,New Brunswick
2021-07-18,1.5824422104117308,New Brunswick
2021-07-25,1.0549614736078206,New Brunswick
2021-08-01,1.5824422104117308,New Brunswick
2021-08-08,1.5824422104117308,New Brunswick
2021-08-15,0.0026374036840195,New Brunswick
2021-08-22,2.109922947215641,New Brunswick
2021-08-29,2.109922947215641,New Brunswick
2021-09-05,1.3187018420097756,New Brunswick
2021-09-12,2.901144052421506,New Brunswick
2021-09-19,4.747326631235192,New Brunswick
2021-09-26,2.901144052421506,New Brunswick
2021-10-03,5.011066999637148,New Brunswick
2021-10-10,7.384730315254744,New Brunswick
2021-10-17,8.439691788862564,New Brunswick
2021-10-24,6.593509210048879,New Brunswick
2021-10-31,6.857249578450833,New Brunswick
2021-11-07,4.219845894431282,New Brunswick
2021-11-14,4.219845894431282,New Brunswick
2021-11-21,4.483586262833238,New Brunswick
2021-11-28,2.637403684019551,New Brunswick
2021-12-05,2.373663315617596,New Brunswick
2021-12-12,4.219845894431282,New Brunswick
2021-12-19,3.4286247892254167,New Brunswick
2021-12-26,5.011066999637148,New Brunswick
2022-01-02,5.538547736441058,New Brunswick
2022-01-09,2.901144052421506,New Brunswick
2022-01-16,3.1648844208234617,New Brunswick
2022-01-23,2.901144052421506,New Brunswick
2022-01-30,2.109922947215641,New Brunswick
2022-02-06,3.4286247892254167,New Brunswick
2022-02-13,2.373663315617596,New Brunswick
2022-02-20,2.109922947215641,New Brunswick
2022-02-27,3.1648844208234617,New Brunswick
2022-03-06,2.901144052421506,New Brunswick
2022-03-13,2.109922947215641,New Brunswick
2022-03-20,2.637403684019551,New Brunswick
2022-03-27,2.637403684019551,New Brunswick
2022-04-03,3.1648844208234617,New Brunswick
2022-04-10,2.109922947215641,New Brunswick
2022-04-17,2.901144052421506,New Brunswick
2022-04-24,2.637403684019551,New Brunswick
2022-05-01,2.901144052421506,New Brunswick
2022-05-08,2.637403684019551,New Brunswick
2022-05-15,1.846182578813686,New Brunswick
2022-05-22,2.109922947215641,New Brunswick
2022-05-29,2.637403684019551,New Brunswick
2022-06-05,2.901144052421506,New Brunswick
2022-06-12,3.1648844208234617,New Brunswick
2022-06-19,2.901144052421506,New Brunswick
2022-06-26,1.5824422104117308,New Brunswick
2022-07-03,1.846182578813686,New Brunswick
2022-07-10,1.5824422104117308,New Brunswick
2022-07-17,1.3187018420097756,New Brunswick
2022-07-24,1.3187018420097756,New Brunswick
2022-07-31,1.846182578813686,New Brunswick
2022-08-07,1.0549614736078206,New Brunswick
2022-08-14,1.3187018420097756,New Brunswick
2022-08-21,2.373663315617596,New Brunswick
2022-08-28,1.3187018420097756,New Brunswick
2022-09-04,0.0026374036840195,New Brunswick
2022-09-11,1.3187018420097756,New Brunswick
2022-09-18,2.373663315617596,New Brunswick
2022-09-25,1.5824422104117308,New Brunswick
2022-10-02,3.692365157627372,New Brunswick
2022-10-09,5.538547736441058,New Brunswick
2022-10-16,7.912211052058654,New Brunswick
2022-10-23,7.912211052058654,New Brunswick
2022-10-30,7.648470683656699,New Brunswick
2022-11-06,7.120989946852789,New Brunswick
2022-11-13,10.549614736078205,New Brunswick
2022-11-20,10.549614736078205,New Brunswick
2022-11-27,12.395797314891892,New Brunswick
2022-12-04,16.87938357772513,New Brunswick
2022-12-11,10.28587436767625,New Brunswick
2022-12-18,5.274807368039102,New Brunswick
2022-12-25,5.274807368039102,New Brunswick
2023-01-01,4.483586262833238,New Brunswick
2023-01-08,2.901144052421506,New Brunswick
2023-01-15,1.846182578813686,New Brunswick
2023-01-22,2.109922947215641,New Brunswick
2023-01-29,1.5824422104117308,New Brunswick
2023-02-05,1.5824422104117308,New Brunswick
2023-02-12,1.846182578813686,New Brunswick
2023-02-19,2.109922947215641,New Brunswick
2023-02-26,1.5824422104117308,New Brunswick
2023-03-05,2.637403684019551,New Brunswick
2023-03-12,1.846182578813686,New Brunswick
2023-03-19,2.373663315617596,New Brunswick
2023-03-26,1.5824422104117308,New Brunswick
2023-04-02,1.5824422104117308,New Brunswick
