Date,Search,Province
2022-07-14,0.0,NU
2022-07-15,0.0,NU
2022-07-16,0.0,NU
2022-07-17,19.21098517877398,NU
2022-07-18,0.0,NU
2022-07-19,30.8747976087439,NU
2022-07-20,0.0,NU
2022-07-21,21.95541163288455,NU
2022-07-22,0.0,NU
2022-07-23,0.0,NU
2022-07-24,0.0,NU
2022-07-25,48.7135695604626,NU
2022-07-26,18.52487856524634,NU
2022-07-27,15.09434549760813,NU
2022-07-28,14.408238884080488,NU
2022-07-29,0.0,NU
2022-07-30,22.6415182464122,NU
2022-07-31,17.838771951718698,NU
2022-08-01,0.0,NU
2022-08-02,0.0,NU
2022-08-03,0.0,NU
2022-08-04,0.0,NU
2022-08-05,30.8747976087439,NU
2022-08-06,0.0,NU
2022-08-07,0.0,NU
2022-08-08,0.0,NU
2022-08-09,0.0,NU
2022-08-10,0.0,NU
2022-08-11,18.52487856524634,NU
2022-08-12,0.0,NU
2022-08-13,24.01373147346748,NU
2022-08-14,0.0,NU
2022-08-15,0.0,NU
2022-08-16,0.0,NU
2022-08-17,0.0,NU
2022-08-18,0.0,NU
2022-08-19,15.780452111135771,NU
2022-08-20,41.16639681165854,NU
2022-08-21,0.0,NU
2022-08-22,0.0,NU
2022-08-23,68.61066135276423,NU
2022-08-24,0.0,NU
2022-08-25,0.0,NU
2022-08-26,0.0,NU
2022-08-27,0.0,NU
2022-08-28,41.85250342518618,NU
2022-08-29,0.0,NU
2022-08-30,17.152665338191056,NU
2022-08-31,0.0,NU
2022-09-01,26.758157927578047,NU
2022-09-02,64.49402167159838,NU
2022-09-03,0.0,NU
2022-09-04,0.0,NU
2022-09-05,0.0,NU
2022-09-06,0.0,NU
2022-09-07,0.0,NU
2022-09-08,0.0,NU
2022-09-09,17.152665338191056,NU
2022-09-10,0.0,NU
2022-09-11,0.0,NU
2022-09-12,0.0,NU
2022-09-13,0.0,NU
2022-09-14,0.0,NU
2022-09-15,0.0,NU
2022-09-16,0.0,NU
2022-09-17,33.61922406285447,NU
2022-09-18,0.0,NU
2022-09-19,18.52487856524634,NU
2022-09-20,0.0,NU
2022-09-21,20.58319840582927,NU
2022-09-22,0.0,NU
2022-09-23,29.502584381688617,NU
2022-09-24,0.0,NU
2022-09-25,61.06348860396016,NU
2022-09-26,0.0,NU
2022-09-27,0.0,NU
2022-09-28,0.0,NU
2022-09-29,0.0,NU
2022-09-30,0.0,NU
2022-10-01,0.0,NU
2022-10-02,0.0,NU
2022-10-03,16.466558724663415,NU
2022-10-04,0.0,NU
2022-10-05,24.69983808699512,NU
2022-10-06,0.0,NU
2022-10-07,0.0,NU
2022-10-08,53.516315855156094,NU
2022-10-09,0.0,NU
2022-10-10,0.0,NU
2022-10-11,19.897091792301627,NU
2022-10-12,0.0,NU
2022-10-13,0.0,NU
2022-10-14,32.93311744932683,NU
2022-10-15,0.0,NU
2022-10-16,27.44426454110569,NU
2022-10-17,0.0,NU
2022-10-18,0.0,NU
2022-10-19,0.0,NU
2022-10-20,0.0,NU
2022-10-21,0.0,NU
2022-10-22,0.0,NU
2022-10-23,0.0,NU
2022-10-24,0.0,NU
2022-10-25,0.0,NU
2022-10-26,0.0,NU
2022-10-27,0.0,NU
2022-10-28,0.0,NU
2022-10-29,0.0,NU
2022-10-30,0.0,NU
2022-10-31,30.8747976087439,NU
2022-11-01,0.0,NU
2022-11-02,0.0,NU
2022-11-03,0.0,NU
2022-11-04,0.0,NU
2022-11-05,0.0,NU
2022-11-06,0.0,NU
2022-11-07,17.838771951718698,NU
2022-11-08,19.897091792301627,NU
2022-11-09,0.0,NU
2022-11-10,0.0,NU
2022-11-11,0.0,NU
2022-11-12,0.0,NU
2022-11-13,0.0,NU
2022-11-14,0.0,NU
2022-11-15,0.0,NU
2022-11-16,0.0,NU
2022-11-17,0.0,NU
2022-11-18,0.0,NU
2022-11-19,22.6415182464122,NU
2022-11-20,0.0,NU
2022-11-21,14.408238884080488,NU
2022-11-22,17.838771951718698,NU
2022-11-23,0.0,NU
2022-11-24,49.39967617399024,NU
2022-11-25,0.0,NU
2022-11-26,0.0,NU
2022-11-27,0.0,NU
2022-11-28,13.036025657025204,NU
2022-11-29,0.0,NU
2022-11-30,0.0,NU
2022-12-01,0.0,NU
2022-12-02,0.0,NU
2022-12-03,0.0,NU
2022-12-04,0.0,NU
2022-12-05,0.0,NU
2022-12-06,0.0,NU
2022-12-07,0.0,NU
2022-12-08,0.0,NU
2022-12-09,50.085782787517886,NU
2022-12-10,0.0,NU
2022-12-11,0.0,NU
2022-12-12,66.5523415121813,NU
2022-12-13,30.18869099521626,NU
2022-12-14,0.0,NU
2022-12-15,0.0,NU
2022-12-16,0.0,NU
2022-12-17,26.072051314050405,NU
2022-12-18,0.0,NU
2022-12-19,24.69983808699512,NU
2022-12-20,0.0,NU
2022-12-21,0.0,NU
2022-12-22,0.0,NU
2022-12-23,0.0,NU
2022-12-24,16.466558724663415,NU
2022-12-25,0.0,NU
2022-12-26,19.21098517877398,NU
2022-12-27,0.0,NU
2022-12-28,0.0,NU
2022-12-29,0.0,NU
2022-12-30,15.09434549760813,NU
2022-12-31,0.0,NU
2023-01-01,21.66070812103376,NU
2023-01-02,0.0,NU
2023-01-03,0.0,NU
2023-01-04,18.953119605904533,NU
2023-01-05,16.245531090775316,NU
2023-01-06,0.0,NU
2023-01-07,0.0,NU
2023-01-08,0.0,NU
2023-01-09,15.56863396199301,NU
2023-01-10,0.0,NU
2023-01-11,0.0,NU
2023-01-12,16.92242821955762,NU
2023-01-13,0.0,NU
2023-01-14,0.0,NU
2023-01-15,0.0,NU
2023-01-16,0.0,NU
2023-01-17,0.0,NU
2023-01-18,0.0,NU
2023-01-19,0.0,NU
2023-01-20,0.0,NU
2023-01-21,0.0,NU
2023-01-22,55.50556456014899,NU
2023-01-23,0.0,NU
2023-01-24,0.0,NU
2023-01-25,0.0,NU
2023-01-26,35.19865069667985,NU
2023-01-27,0.0,NU
2023-01-28,0.0,NU
2023-01-29,0.0,NU
2023-01-30,0.0,NU
2023-01-31,0.0,NU
2023-02-01,0.0,NU
2023-02-02,0.0,NU
2023-02-03,15.56863396199301,NU
2023-02-04,0.0,NU
2023-02-05,0.0,NU
2023-02-06,0.0,NU
2023-02-07,0.0,NU
2023-02-08,16.92242821955762,NU
2023-02-09,22.337605249816058,NU
2023-02-10,0.0,NU
2023-02-11,0.0,NU
2023-02-12,14.891736833210706,NU
2023-02-13,0.0,NU
2023-02-14,0.0,NU
2023-02-15,0.0,NU
2023-02-16,0.0,NU
2023-02-17,0.0,NU
2023-02-18,0.0,NU
2023-02-19,0.0,NU
2023-02-20,0.0,NU
2023-02-21,14.891736833210706,NU
2023-02-22,0.0,NU
2023-02-23,0.0,NU
2023-02-24,0.0,NU
2023-02-25,0.0,NU
2023-02-26,0.0,NU
2023-02-27,16.245531090775316,NU
2023-02-28,19.63001673468684,NU
2023-03-01,0.0,NU
2023-03-02,0.0,NU
2023-03-03,0.0,NU
2023-03-04,0.0,NU
2023-03-05,0.0,NU
2023-03-06,0.0,NU
2023-03-07,0.0,NU
2023-03-08,21.66070812103376,NU
2023-03-09,0.0,NU
2023-03-10,0.0,NU
2023-03-11,0.0,NU
2023-03-12,0.0,NU
2023-03-13,0.0,NU
2023-03-14,0.0,NU
2023-03-15,0.0,NU
2023-03-16,0.0,NU
2023-03-17,0.0,NU
2023-03-18,0.0,NU
2023-03-19,0.0,NU
2023-03-20,0.0,NU
2023-03-21,0.0,NU
2023-03-22,0.0,NU
2023-03-23,0.0,NU
2023-03-24,0.0,NU
2023-03-25,16.245531090775316,NU
2023-03-26,25.722090893727582,NU
2023-03-27,0.0,NU
2023-03-28,0.0,NU
2023-03-29,0.0,NU
2023-03-30,16.92242821955762,NU
2023-03-31,0.0,NU
2023-04-01,62.27453584797204,NU
2023-04-02,0.0,NU
2023-04-03,0.0,NU
2023-04-04,0.0,NU
2023-04-05,0.0,NU
2023-04-06,40.61382772693829,NU
2023-04-07,0.0,NU
2023-04-08,0.0,NU
2023-04-09,0.0,NU
2023-04-10,0.0,NU
2023-04-11,0.0,NU
2023-04-12,24.36829663616297,NU
2023-04-13,0.0,NU
2023-04-14,0.0,NU
2023-04-15,0.0,NU
2023-04-16,0.0,NU
2023-04-17,19.63001673468684,NU
2023-04-18,0.0,NU
2023-04-19,0.0,NU
2023-04-20,35.19865069667985,NU
2023-04-21,15.56863396199301,NU
2023-04-22,0.0,NU
2023-04-23,0.0,NU
2023-04-24,0.0,NU
2023-04-25,14.891736833210706,NU
2023-04-26,18.953119605904533,NU
2023-04-27,0.0,NU
2023-04-28,0.0,NU
2023-04-29,57.53625594649591,NU
2023-04-30,0.0,NU
2023-05-01,0.0,NU
2023-05-02,0.0,NU
2023-05-03,0.0,NU
2023-05-04,0.0,NU
2023-05-05,0.0,NU
2023-05-06,29.106576537639107,NU
2023-05-07,0.0,NU
2023-05-08,0.0,NU
2023-05-09,0.0,NU
2023-05-10,0.0,NU
2023-05-11,12.184148318081489,NU
2023-05-12,0.0,NU
2023-05-13,0.0,NU
2023-05-14,0.0,NU
2023-05-15,64.98212436310126,NU
2023-05-16,0.0,NU
2023-05-17,0.0,NU
2023-05-18,17.599325348339924,NU
2023-05-19,0.0,NU
2023-05-20,0.0,NU
2023-05-21,26.398988022509887,NU
2023-05-22,0.0,NU
2023-05-23,0.0,NU
2023-05-24,12.861045446863791,NU
2023-05-25,0.0,NU
2023-05-26,0.0,NU
2023-05-27,0.0,NU
2023-05-28,0.0,NU
2023-05-29,50.76728465867286,NU
2023-05-30,0.0,NU
2023-05-31,18.27622247712223,NU
2023-06-01,0.0,NU
2023-06-02,0.0,NU
2023-06-03,50.09038752989056,NU
2023-06-04,0.0,NU
2023-06-05,0.0,NU
2023-06-06,0.0,NU
2023-06-07,0.0,NU
2023-06-08,0.0,NU
2023-06-09,0.0,NU
2023-06-10,0.0,NU
2023-06-11,0.0,NU
2023-06-12,0.0,NU
2023-06-13,12.861045446863791,NU
2023-06-14,0.0,NU
2023-06-15,0.0,NU
2023-06-16,21.66070812103376,NU
2023-06-17,46.70590188597903,NU
2023-06-18,0.0,NU
2023-06-19,0.0,NU
2023-06-20,0.0,NU
2023-06-21,0.0,NU
2023-06-22,31.814165052768324,NU
2023-06-23,0.0,NU
2023-06-24,0.0,NU
2023-06-25,0.0,NU
2023-06-26,0.0,NU
2023-06-27,0.0,NU
2023-06-28,0.0,NU
2023-06-29,67.68971287823048,NU
2023-06-30,0.0,NU
2023-07-01,0.0,NU
2023-07-02,0.0,NU
2023-07-03,31.81416505276833,NU
2023-07-04,18.276222477122232,NU
2023-07-05,0.0,NU
2023-07-06,20.30691386346915,NU
2023-07-07,8.799662674169964,NU
2023-07-08,6.092074159040744,NU
2023-07-09,0.0,NU
2023-07-10,0.0,NU
2023-07-11,0.0,NU
2023-07-12,0.0,NU
2023-07-13,0.0,NU
2023-07-14,12.861045446863791,NU
2023-07-15,0.0,NU
2023-07-16,0.0,NU
2023-07-17,0.0,NU
2023-07-18,0.0,NU
2023-07-19,0.0,NU
2023-07-20,0.0,NU
2023-07-21,0.0,NU
2023-07-22,0.0,NU
2023-07-23,0.0,NU
2023-07-24,0.0,NU
2023-07-25,61.59763871918975,NU
2023-07-26,0.0,NU
2023-07-27,0.0,NU
2023-07-28,0.0,NU
2023-07-29,0.0,NU
2023-07-30,0.0,NU
2023-07-31,16.245531090775316,NU
2023-08-01,0.0,NU
2023-08-02,0.0,NU
2023-08-03,0.0,NU
2023-08-04,0.0,NU
2023-08-05,0.0,NU
2023-08-06,0.0,NU
2023-08-07,54.1517703025844,NU
2023-08-08,0.0,NU
2023-08-09,0.0,NU
2023-08-10,0.0,NU
2023-08-11,0.0,NU
2023-08-12,0.0,NU
2023-08-13,0.0,NU
2023-08-14,0.0,NU
2023-08-15,0.0,NU
2023-08-16,0.0,NU
2023-08-17,0.0,NU
2023-08-18,0.0,NU
2023-08-19,22.33760524981606,NU
2023-08-20,0.0,NU
2023-08-21,0.0,NU
2023-08-22,0.0,NU
2023-08-23,0.0,NU
2023-08-24,0.0,NU
2023-08-25,0.0,NU
2023-08-26,0.0,NU
2023-08-27,0.0,NU
2023-08-28,28.429679408856806,NU
2023-08-29,0.0,NU
2023-08-30,0.0,NU
2023-08-31,0.0,NU
2023-09-01,27.752782280074506,NU
2023-09-02,0.0,NU
2023-09-03,20.983810992251453,NU
2023-09-04,0.0,NU
2023-09-05,0.0,NU
2023-09-06,0.0,NU
2023-09-07,31.137267923986027,NU
2023-09-08,0.0,NU
2023-09-09,16.922428219557624,NU
2023-09-10,0.0,NU
2023-09-11,0.0,NU
2023-09-12,0.0,NU
2023-09-13,0.0,NU
2023-09-14,0.0,NU
2023-09-15,13.5379425756461,NU
2023-09-16,0.0,NU
2023-09-17,45.35210762841443,NU
2023-09-18,0.0,NU
2023-09-19,0.0,NU
2023-09-20,0.0,NU
2023-09-21,12.861045446863791,NU
2023-09-22,0.0,NU
2023-09-23,0.0,NU
2023-09-24,0.0,NU
2023-09-25,26.39898802250989,NU
2023-09-26,0.0,NU
2023-09-27,0.0,NU
2023-09-28,0.0,NU
2023-09-29,0.0,NU
2023-09-30,0.0,NU
2023-10-01,0.0,NU
2023-10-02,0.0,NU
2023-10-03,0.0,NU
2023-10-04,0.0,NU
2023-10-05,0.0,NU
2023-10-06,0.0,NU
2023-10-07,0.0,NU
2023-10-08,0.0,NU
2023-10-09,0.0,NU
2023-10-10,0.0,NU
2023-10-11,0.0,NU
2023-10-12,0.0,NU
2023-10-13,0.0,NU
2023-10-14,42.644519113285206,NU
2023-10-15,13.5379425756461,NU
2023-10-16,0.0,NU
2023-10-17,23.014502378598365,NU
2023-10-18,0.0,NU
2023-10-19,46.02900475719673,NU
2023-10-20,0.0,NU
2023-10-21,0.0,NU
2023-10-22,0.0,NU
2023-10-23,0.0,NU
2023-10-24,0.0,NU
2023-10-25,0.0,NU
2023-10-26,16.245531090775316,NU
2023-10-27,0.0,NU
2023-10-28,0.0,NU
2023-10-29,0.0,NU
2023-10-30,0.0,NU
2023-10-31,0.0,NU
2023-11-01,28.429679408856806,NU
2023-11-02,0.0,NU
2023-11-03,0.0,NU
2023-11-04,20.983810992251453,NU
2023-11-05,46.02900475719673,NU
2023-11-06,32.49106218155063,NU
2023-11-07,0.0,NU
2023-11-08,0.0,NU
2023-11-09,33.84485643911525,NU
2023-11-10,0.0,NU
2023-11-11,0.0,NU
2023-11-12,0.0,NU
2023-11-13,17.599325348339928,NU
2023-11-14,16.922428219557624,NU
2023-11-15,0.0,NU
2023-11-16,0.0,NU
2023-11-17,0.0,NU
2023-11-18,0.0,NU
2023-11-19,0.0,NU
2023-11-20,13.5379425756461,NU
2023-11-21,0.0,NU
2023-11-22,0.0,NU
2023-11-23,16.922428219557624,NU
2023-11-24,0.0,NU
2023-11-25,0.0,NU
2023-11-26,27.0758851512922,NU
2023-11-27,0.0,NU
2023-11-28,41.2907248557206,NU
2023-11-29,0.0,NU
2023-11-30,0.0,NU
2023-12-01,0.0,NU
2023-12-02,0.0,NU
2023-12-03,0.0,NU
2023-12-04,14.214839704428403,NU
2023-12-05,23.69139950738068,NU
2023-12-06,0.0,NU
2023-12-07,0.0,NU
2023-12-08,0.0,NU
2023-12-09,0.0,NU
2023-12-10,0.0,NU
2023-12-11,0.0,NU
2023-12-12,14.214839704428403,NU
2023-12-13,0.0,NU
2023-12-14,41.2907248557206,NU
2023-12-15,35.87554782546216,NU
2023-12-16,18.953119605904536,NU
2023-12-17,0.0,NU
2023-12-18,0.0,NU
2023-12-19,0.0,NU
2023-12-20,0.0,NU
2023-12-21,0.0,NU
2023-12-22,0.0,NU
2023-12-23,48.73659327232596,NU
2023-12-24,0.0,NU
2023-12-25,0.0,NU
2023-12-26,0.0,NU
2023-12-27,0.0,NU
2023-12-28,0.0,NU
2023-12-29,0.0,NU
2023-12-30,0.0,NU
2023-12-31,0.0,NU
2020-05-01,55.0,ON
2020-05-02,50.0,ON
2020-05-03,54.0,ON
2020-05-04,59.0,ON
2020-05-05,51.0,ON
2020-05-06,55.0,ON
2020-05-07,50.0,ON
2020-05-08,51.0,ON
2020-05-09,49.0,ON
2020-05-10,48.0,ON
2020-05-11,54.0,ON
2020-05-12,53.0,ON
2020-05-13,53.0,ON
2020-05-14,54.0,ON
2020-05-15,48.0,ON
2020-05-16,48.0,ON
2020-05-17,46.0,ON
2020-05-18,43.0,ON
2020-05-19,51.0,ON
2020-05-20,49.0,ON
2020-05-21,50.0,ON
2020-05-22,50.0,ON
2020-05-23,49.0,ON
2020-05-24,53.0,ON
2020-05-25,55.0,ON
2020-05-26,53.0,ON
2020-05-27,52.0,ON
2020-05-28,48.0,ON
2020-05-29,45.0,ON
2020-05-30,42.0,ON
2020-05-31,41.0,ON
2020-06-01,47.0,ON
2020-06-02,42.0,ON
2020-06-03,37.0,ON
2020-06-04,44.0,ON
2020-06-05,34.0,ON
2020-06-06,34.0,ON
2020-06-07,38.0,ON
2020-06-08,48.0,ON
2020-06-09,44.0,ON
2020-06-10,45.0,ON
2020-06-11,41.0,ON
2020-06-12,43.0,ON
2020-06-13,39.0,ON
2020-06-14,39.0,ON
2020-06-15,45.0,ON
2020-06-16,45.0,ON
2020-06-17,45.0,ON
2020-06-18,40.0,ON
2020-06-19,44.0,ON
2020-06-20,43.0,ON
2020-06-21,38.0,ON
2020-06-22,45.0,ON
2020-06-23,43.0,ON
2020-06-24,43.0,ON
2020-06-25,46.0,ON
2020-06-26,49.0,ON
2020-06-27,49.0,ON
2020-06-28,46.0,ON
2020-06-29,48.0,ON
2020-06-30,38.0,ON
2020-07-01,50.0,ON
2020-07-02,49.0,ON
2020-07-03,46.0,ON
2020-07-04,39.0,ON
2020-07-05,43.0,ON
2020-07-06,51.0,ON
2020-07-07,48.0,ON
2020-07-08,43.0,ON
2020-07-09,42.0,ON
2020-07-10,40.0,ON
2020-07-11,35.0,ON
2020-07-12,39.0,ON
2020-07-13,48.0,ON
2020-07-14,45.0,ON
2020-07-15,43.0,ON
2020-07-16,42.0,ON
2020-07-17,45.0,ON
2020-07-18,42.0,ON
2020-07-19,41.0,ON
2020-07-20,46.0,ON
2020-07-21,49.0,ON
2020-07-22,46.0,ON
2020-07-23,45.0,ON
2020-07-24,44.0,ON
2020-07-25,41.0,ON
2020-07-26,40.0,ON
2020-07-27,46.0,ON
2020-07-28,43.0,ON
2020-07-29,46.0,ON
2020-07-30,46.0,ON
2020-07-31,48.0,ON
2020-08-01,47.0,ON
2020-08-02,41.0,ON
2020-08-03,44.0,ON
2020-08-04,43.0,ON
2020-08-05,68.0,ON
2020-08-06,46.0,ON
2020-08-07,39.0,ON
2020-08-08,34.0,ON
2020-08-09,38.0,ON
2020-08-10,41.0,ON
2020-08-11,41.0,ON
2020-08-12,39.0,ON
2020-08-13,39.0,ON
2020-08-14,38.0,ON
2020-08-15,31.0,ON
2020-08-16,34.0,ON
2020-08-17,38.0,ON
2020-08-18,36.0,ON
2020-08-19,33.0,ON
2020-08-20,30.0,ON
2020-08-21,31.0,ON
2020-08-22,29.0,ON
2020-08-23,29.0,ON
2020-08-24,32.0,ON
2020-08-25,34.0,ON
2020-08-26,28.0,ON
2020-08-27,28.0,ON
2020-08-28,28.0,ON
2020-08-29,25.0,ON
2020-08-30,27.0,ON
2020-08-31,35.0,ON
2020-09-01,36.0,ON
2020-09-02,33.0,ON
2020-09-03,34.0,ON
2020-09-04,31.0,ON
2020-09-05,31.0,ON
2020-09-06,30.0,ON
2020-09-07,37.0,ON
2020-09-08,43.0,ON
2020-09-09,44.0,ON
2020-09-10,38.0,ON
2020-09-11,41.0,ON
2020-09-12,35.0,ON
2020-09-13,37.0,ON
2020-09-14,57.0,ON
2020-09-15,58.0,ON
2020-09-16,59.0,ON
2020-09-17,61.0,ON
2020-09-18,65.0,ON
2020-09-19,61.0,ON
2020-09-20,56.0,ON
2020-09-21,67.0,ON
2020-09-22,70.0,ON
2020-09-23,69.0,ON
2020-09-24,63.0,ON
2020-09-25,64.0,ON
2020-09-26,55.0,ON
2020-09-27,57.0,ON
2020-09-28,91.0,ON
2020-09-29,88.0,ON
2020-09-30,73.0,ON
2020-10-01,65.0,ON
2020-10-02,95.0,ON
2020-10-03,73.0,ON
2020-10-04,66.0,ON
2020-10-05,75.0,ON
2020-10-06,72.0,ON
2020-10-07,59.0,ON
2020-10-08,56.0,ON
2020-10-09,81.0,ON
2020-10-10,61.0,ON
2020-10-11,53.0,ON
2020-10-12,56.0,ON
2020-10-13,59.0,ON
2020-10-14,58.0,ON
2020-10-15,53.0,ON
2020-10-16,55.0,ON
2020-10-17,44.0,ON
2020-10-18,43.0,ON
2020-10-19,52.0,ON
2020-10-20,50.0,ON
2020-10-21,47.0,ON
2020-10-22,46.0,ON
2020-10-23,42.0,ON
2020-10-24,39.0,ON
2020-10-25,45.0,ON
2020-10-26,56.0,ON
2020-10-27,49.0,ON
2020-10-28,48.0,ON
2020-10-29,44.0,ON
2020-10-30,47.0,ON
2020-10-31,40.0,ON
2020-11-01,40.0,ON
2020-11-02,48.0,ON
2020-11-03,46.0,ON
2020-11-04,33.0,ON
2020-11-05,32.0,ON
2020-11-06,37.0,ON
2020-11-07,35.0,ON
2020-11-08,40.0,ON
2020-11-09,55.0,ON
2020-11-10,54.0,ON
2020-11-11,57.0,ON
2020-11-12,60.0,ON
2020-11-13,78.0,ON
2020-11-14,68.0,ON
2020-11-15,53.0,ON
2020-11-16,67.0,ON
2020-11-17,65.0,ON
2020-11-18,61.0,ON
2020-11-19,60.0,ON
2020-11-20,84.0,ON
2020-11-21,65.0,ON
2020-11-22,53.0,ON
2020-11-23,65.0,ON
2020-11-24,62.0,ON
2020-11-25,60.0,ON
2020-11-26,55.0,ON
2020-11-27,54.0,ON
2020-11-28,49.0,ON
2020-11-29,49.0,ON
2020-11-30,56.0,ON
2020-12-01,52.0,ON
2020-12-02,57.0,ON
2020-12-03,57.0,ON
2020-12-04,62.0,ON
2020-12-05,53.0,ON
2020-12-06,53.0,ON
2020-12-07,65.0,ON
2020-12-08,62.0,ON
2020-12-09,69.0,ON
2020-12-10,67.0,ON
2020-12-11,76.0,ON
2020-12-12,59.0,ON
2020-12-13,60.0,ON
2020-12-14,66.0,ON
2020-12-15,67.0,ON
2020-12-16,68.0,ON
2020-12-17,65.0,ON
2020-12-18,76.0,ON
2020-12-19,69.0,ON
2020-12-20,74.0,ON
2020-12-21,100.0,ON
2020-12-22,65.0,ON
2020-12-23,61.0,ON
2020-12-24,51.0,ON
2020-12-25,41.0,ON
2020-12-26,49.0,ON
2020-12-27,55.0,ON
2020-12-28,66.0,ON
2020-12-29,56.0,ON
2020-12-30,63.0,ON
2020-12-31,58.0,ON
2021-01-01,54.90186063480482,ON
2021-01-02,60.13060926669099,ON
2021-01-03,57.5162349507479,ON
2021-01-04,60.13060926669099,ON
2021-01-05,62.74498358263408,ON
2021-01-06,58.82342210871945,ON
2021-01-07,61.43779642466254,ON
2021-01-08,61.43779642466254,ON
2021-01-09,57.5162349507479,ON
2021-01-10,60.13060926669099,ON
2021-01-11,65.35935789857716,ON
2021-01-12,104.57497263772346,ON
2021-01-13,73.20248084640642,ON
2021-01-14,65.35935789857716,ON
2021-01-15,57.5162349507479,ON
2021-01-16,53.59467347683327,ON
2021-01-17,52.28748631886173,ON
2021-01-18,56.20904779277636,ON
2021-01-19,53.59467347683327,ON
2021-01-20,56.20904779277636,ON
2021-01-21,52.28748631886173,ON
2021-01-22,49.67311200291864,ON
2021-01-23,49.67311200291864,ON
2021-01-24,49.67311200291864,ON
2021-01-25,56.20904779277636,ON
2021-01-26,53.59467347683327,ON
2021-01-27,49.67311200291864,ON
2021-01-28,49.67311200291864,ON
2021-01-29,48.3659248449471,ON
2021-01-30,43.137176213060926,ON
2021-01-31,41.829989055089385,ON
2021-02-01,49.67311200291864,ON
2021-02-02,49.67311200291864,ON
2021-02-03,54.90186063480482,ON
2021-02-04,47.05873768697556,ON
2021-02-05,43.137176213060926,ON
2021-02-06,40.52280189711784,ON
2021-02-07,36.60124042320321,ON
2021-02-08,57.5162349507479,ON
2021-02-09,48.3659248449471,ON
2021-02-10,45.751550529004014,ON
2021-02-11,45.751550529004014,ON
2021-02-12,53.59467347683327,ON
2021-02-13,43.137176213060926,ON
2021-02-14,35.29405326523167,ON
2021-02-15,48.3659248449471,ON
2021-02-16,48.3659248449471,ON
2021-02-17,43.137176213060926,ON
2021-02-18,45.751550529004014,ON
2021-02-19,47.05873768697556,ON
2021-02-20,39.2156147391463,ON
2021-02-21,36.60124042320321,ON
2021-02-22,48.3659248449471,ON
2021-02-23,45.751550529004014,ON
2021-02-24,47.05873768697556,ON
2021-02-25,47.05873768697556,ON
2021-02-26,49.67311200291864,ON
2021-02-27,47.05873768697556,ON
2021-02-28,41.829989055089385,ON
2021-03-01,56.20904779277636,ON
2021-03-02,54.90186063480482,ON
2021-03-03,56.20904779277636,ON
2021-03-04,53.59467347683327,ON
2021-03-05,58.82342210871945,ON
2021-03-06,44.44436337103247,ON
2021-03-07,45.751550529004014,ON
2021-03-08,57.5162349507479,ON
2021-03-09,54.90186063480482,ON
2021-03-10,60.13060926669099,ON
2021-03-11,61.43779642466254,ON
2021-03-12,57.5162349507479,ON
2021-03-13,52.28748631886173,ON
2021-03-14,49.67311200291864,ON
2021-03-15,57.5162349507479,ON
2021-03-16,58.82342210871945,ON
2021-03-17,56.20904779277636,ON
2021-03-18,62.74498358263408,ON
2021-03-19,69.2809193724918,ON
2021-03-20,60.13060926669099,ON
2021-03-21,57.5162349507479,ON
2021-03-22,77.12404232032105,ON
2021-03-23,64.05217074060562,ON
2021-03-24,58.82342210871945,ON
2021-03-25,58.82342210871945,ON
2021-03-26,66.66654505654871,ON
2021-03-27,57.5162349507479,ON
2021-03-28,60.13060926669099,ON
2021-03-29,77.12404232032105,ON
2021-03-30,77.12404232032105,ON
2021-03-31,83.65997811017877,ON
2021-04-01,103.26778547975192,ON
2021-04-02,79.73841663626413,ON
2021-04-03,77.12404232032105,ON
2021-04-04,73.20248084640642,ON
2021-04-05,88.88872674206495,ON
2021-04-06,116.33965705946736,ON
2021-04-07,130.71871579715432,ON
2021-04-08,101.96059832178038,ON
2021-04-09,98.03903684786576,ON
2021-04-10,77.12404232032105,ON
2021-04-11,74.50966800437797,ON
2021-04-12,96.7318496898942,ON
2021-04-13,88.88872674206495,ON
2021-04-14,81.04560379423569,ON
2021-04-15,84.96716526815031,ON
2021-04-16,125.48996716526815,ON
2021-04-17,103.26778547975192,ON
2021-04-18,79.73841663626413,ON
2021-04-19,98.03903684786576,ON
2021-04-20,92.81028821597955,ON
2021-04-21,84.96716526815031,ON
2021-04-22,86.27435242612185,ON
2021-04-23,86.27435242612185,ON
2021-04-24,86.27435242612185,ON
2021-04-25,82.35279095220723,ON
2021-04-26,92.81028821597955,ON
2021-04-27,90.19591390003647,ON
2021-04-28,81.04560379423569,ON
2021-04-29,83.65997811017877,ON
2021-04-30,81.04560379423569,ON
2021-05-01,95.42466253192266,ON
2021-05-02,81.04560379423569,ON
2021-05-03,99.34622400583729,ON
2021-05-04,79.73841663626413,ON
2021-05-05,78.4312294782926,ON
2021-05-06,78.4312294782926,ON
2021-05-07,70.58810653046334,ON
2021-05-08,67.97373221452025,ON
2021-05-09,64.05217074060562,ON
2021-05-10,78.4312294782926,ON
2021-05-11,78.4312294782926,ON
2021-05-12,70.58810653046334,ON
2021-05-13,74.50966800437797,ON
2021-05-14,64.05217074060562,ON
2021-05-15,58.82342210871945,ON
2021-05-16,58.82342210871945,ON
2021-05-17,66.66654505654871,ON
2021-05-18,74.50966800437797,ON
2021-05-19,65.35935789857716,ON
2021-05-20,70.58810653046334,ON
